Year,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chhattisgarh,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Punjab,Rajasthan,Sikkim,Tamil Nadu,Tripura,Uttarakhand,Uttar Pradesh,West Bengal,Andaman and Nicobar,Chandigarh,Daman and Diu,New Delhi,Lakshadweep,Puducherry
2011,5.455196780842084,3.0206896551724136,4.11188369152971,2.6498316498316496,5.035791757049892,2.9341772151898735,2.289232663742015,1.8090013018411755,8.781350482315112,10.800431499460625,1.5454545454545454,6.00110775427996,6.814723320158103,7.550978792822186,2.617184811288287,5.400966183574879,3.3579545454545454,2.3118279569892475,0.39194139194139194,3.3696824445775913,0.7737959802806219,3.5895316804407713,8.23076923076923,4.747729888732574,5.4787234042553195,1.7171514543630892,1.1675321743057123,4.588163140141061,4.318840579710145,0.36706349206349204,1.603896103896104,0.9997232982844494,0.0,2.5096582466567607
2012,1.204443013522215,0.9139072847682119,1.267847260653016,1.6241567619659492,1.0202963917525774,0.3371824480369515,0.5423199666990426,0.7437269989963199,1.5047489823609226,1.2704471101417667,0.8923369221025966,0.8659945004582952,0.6217902219643117,1.0038064833005893,0.6861362700699877,0.7348837209302326,1.106060606060606,0.7549019607843137,0.19243986254295534,0.9845703644586327,0.7695992335941242,1.0604340567612687,1.2790697674418605,0.9289570411210659,1.3333333333333333,0.6784565916398714,1.0455810942052444,1.3978243978243978,0.3246753246753247,0.1285444234404537,0.4823529411764706,0.25387755102040815,0.0,0.2556291390728477
2013,1.1191754857052598,0.9470198675496688,1.299787007454739,1.3992258777992812,1.0116380564445737,0.2835820895522388,0.4826908445346183,0.6843939393939394,1.2031963470319635,0.9696376101860921,0.7919227392449517,0.8327254641909815,0.5418681598371087,0.9803652968036529,0.6063384214445272,0.5574324324324325,0.5909090909090909,0.8016528925619835,0.09646302250803858,0.963472485768501,0.7325562829315024,0.965448768864178,1.8888888888888888,0.8092242096505824,0.9224489795918367,0.5246575342465754,0.9387611450023463,0.900670921289478,0.47058823529411764,0.1057866184448463,0.43243243243243246,0.23378291586384073,0.0,0.32571428571428573
2014,1.0525044404973356,0.7880794701986755,1.137573297248534,1.180158539514773,1.0390080082665978,0.2874132804757185,0.4654224198455418,0.6192844315513193,1.231006160164271,0.8755516328331863,1.5287958115183247,0.7838020247469066,0.4614245014245014,0.8814030034972228,0.547277079593058,0.4253164556962025,0.5685483870967742,0.7518248175182481,0.25471698113207547,0.8360272224585283,0.7378253233274789,0.9241893469864367,1.475,0.7280483128834356,0.734375,0.5353658536585366,0.8520533612346325,0.8710155670867309,0.24468085106382978,0.2076069730586371,0.37373737373737376,0.20149523694682261,0.0,0.2010652463382157
2015,0.9796528263495898,0.8410596026490066,0.9549800796812749,1.1345751360401841,0.9462216040797404,0.28690036900369004,0.43368409807168423,0.6154137235116044,1.0176415970287838,0.7371382636655949,1.4002904162633107,0.7342576936083869,0.4349087893864013,0.8360111300601383,0.5168609654956576,0.4527687296416938,0.6853932584269663,0.4768211920529801,0.08982035928143713,0.8244874497030082,0.7812549896215871,0.8490184990710073,1.627906976744186,0.6946134375416315,0.5602836879432624,0.4997263273125342,0.816509521168423,0.8420910441712819,0.22549019607843138,0.1908284023668639,0.39622641509433965,0.1832561292509321,0.0,0.29265255292652553
2016,0.9038251992888685,0.5622641509433962,0.9130280440184594,0.8940167821962788,0.8124740124740125,0.29015544041450775,0.3995874465890673,0.5819529711571876,1.0807823129251701,0.7013177159590044,1.222042793702059,0.6833415173091087,0.42145104207628786,0.8658109684947491,0.46411912450663795,0.2647058823529412,0.26881720430107525,0.4093567251461988,0.12105263157894737,0.7651294359677696,0.5601279788172993,0.7676789906103286,1.7346938775510203,0.7113994132958724,0.542319749216301,0.5095338983050848,0.8071524064171123,1.0086313193588163,0.15315315315315314,0.18040621266427717,0.3981042654028436,0.1639361154044307,0.0625,0.2827346465816918
2017,0.7527478171545968,0.6111111111111112,0.9187850775833608,0.8892090938200449,0.7890118275467379,0.26472962066182404,0.3307619004401688,0.5464247598719317,0.8871681415929203,0.6128391793514228,0.961890694239291,0.5936433327737676,0.36547819163054057,0.7710432608530949,0.40586424860178044,0.4,0.31217838765008576,0.32085561497326204,0.1,0.7304056114669106,0.45341867316874934,0.7008925575464734,1.4444444444444444,0.6188287563675361,0.42036553524804177,0.4408048666354703,0.7661907481439177,0.7747784045124899,0.1721311475409836,0.12117780294450736,0.34801762114537443,0.1543859649122807,0.0,0.25053763440860216
2018,0.6506594366067736,0.8333333333333334,0.8617083091226031,0.9137696903856599,0.7926808216813396,0.19773584905660377,0.3356702069602452,0.6618388723651881,0.8080267558528428,0.5878136200716846,1.0463810930576072,0.5670209472706635,0.3486751478810469,0.7347975291695265,0.4036465467385018,0.43506493506493504,0.5465465465465466,0.21634615384615385,0.08685968819599109,0.7159213362068966,0.48961884102881936,0.6339066339066339,1.5740740740740742,0.435632265886884,0.4896551724137931,0.4221774193548387,0.7571355672733459,0.7669889873757723,0.1450381679389313,0.10304942166140904,0.3588709677419355,0.15815085158150852,0.05555555555555555,0.22645290581162325
2019,0.6197089672899133,0.5521739130434783,0.8148336296672594,0.8423944814684906,0.7847843137254902,0.21184022824536378,0.2932423316535058,0.5880232558139535,0.7009174311926606,0.5372168284789643,1.1228951255539144,0.5200512552797684,0.3329583802024747,0.7354210251046025,0.3613245931283906,0.430939226519337,0.4890710382513661,0.20512820512820512,0.053061224489795916,0.6440043473010506,0.4285443697319822,0.5964426877470356,1.3518518518518519,0.3487986743993372,0.48185483870967744,0.3149291681801671,0.6925593054536562,0.7386516250335751,0.14184397163120568,0.10286844708209693,0.2894736842105263,0.12842345505617977,0.0,0.13828786453433678
2020,0.5351349273468132,0.3173913043478261,0.6031199816471667,0.6763933764135702,0.6593186372745491,0.15294924554183814,0.22990647240749712,0.5240697674418605,0.5216121495327103,1.5467479674796747,1.9269496544916092,0.1140592694693315,0.05132543711223914,0.6216035261953914,0.3061715979463293,0.35082872928176795,0.39344262295081966,0.15730337078651685,0.10192307692307692,0.5197455024133392,0.3438602681721948,0.48086920357662716,0.8703703703703703,0.45262501947343825,0.3484573502722323,0.23249396343566747,0.5482891911238368,0.46976914620740196,0.09333333333333334,0.05004721435316336,0.22939068100358423,0.10056335659631715,0.0,0.12957998212689903
2021,0.5838958534233365,0.6181102362204725,0.6302678015362259,0.7018508337914605,0.7217145928513841,0.14976805831676607,0.2652618089915637,0.5097487001733102,0.5758073344280241,1.6500704556129637,1.8132225433526012,0.12561819980217606,0.05551839464882943,0.6321170179301667,0.34067843561912914,0.27638190954773867,0.4770408163265306,0.1917808219178082,0.1014760147601476,0.5263648606650783,0.3871267082841235,0.4947534361298586,0.875,0.45772091639393037,0.3249581239530988,0.2649434571890145,0.5627369369847035,0.4885856288433999,0.1282051282051282,0.08743169398907104,0.25675675675675674,0.10030764248704663,0.041666666666666664,0.12027491408934708
2022,0.5699697972098374,0.5285714285714286,0.5614100881305082,0.7387910993025573,0.7344831927483318,0.17151898734177215,0.25682691659362145,0.4928306427353855,0.5303186022610483,1.6962576153176676,1.941596150655384,0.1497450483887752,0.05510359730519893,0.6568982387475538,0.3617612812774755,0.2803532008830022,0.37850467289719625,0.3542319749216301,0.12852112676056338,0.5314474579566443,0.3832393231265109,0.5143836568304998,1.2266666666666666,0.5064710713375435,0.3707692307692308,0.3132892363199038,0.554682705290291,0.4672999065711616,0.1165644171779141,0.072236727589208,0.2857142857142857,0.11273148148148149,0.08333333333333333,0.14909390444810544
